Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
35e1203d07398691c0e6eec96b225b19d3b5d338688ed9df144062a6305180bf,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.128038,51.553575,On or near Bushway,E01000083,Barking and Dagenham 007F,Drugs,Local resolution
ce37de387d25990b77afa8708c5977963e7d19a126eb719d0924a4a1b1ac853a,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.128038,51.553575,On or near Bushway,E01000083,Barking and Dagenham 007F,Drugs,Offender given penalty notice
4ac0889d16029175d787b93b3c898b06be49efa248c7c2f8bf1ec4396715c12c,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.113706,51.5503,On or near Lodge Avenue,E01000023,Barking and Dagenham 008C,Drugs,Local resolution
5cd12bd710210819945af88ea4d0d4ee2acb147bd45690268d641a117dbc8755,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.154224,51.546038,On or near Witham Road,E01000018,Barking and Dagenham 009D,Drugs,Investigation complete; no suspect identified
e3519eed8f240fa9535cef53ed87fb3ae49e71de10f049055db54b292cc0d7bd,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.145181,51.54695,On or near Barnmead Road,E01000079,Barking and Dagenham 009E,Drugs,Local resolution
36ec4bd05c6a5d4de3d079697a92f183d4d1199a2a4cf9591d46803b393940ba,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.139975,51.54513,On or near Terrace Walk,E01000079,Barking and Dagenham 009E,Drugs,Offender given a drugs possession warning
6343a39a57b52df30be1d29b8ed64c7a4e409bc661d089b20e3880b804101ec7,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.159802,51.547779,On or near Sports/Recreation Area,E01000035,Barking and Dagenham 010A,Drugs,Offender given a caution
685d06ef4876793ed148cf1cd98bf3451efb3eb7692c33df2758dfeb25c7cc7d,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.165186,51.549074,On or near Cranmer Gardens,E01000035,Barking and Dagenham 010A,Drugs,Status update unavailable
0a201eb9947cca9a5e95b1827abb152003109588f9315640753ce1d9de4e9b59,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.16253,51.551164,On or near Delvers Mead,E01000035,Barking and Dagenham 010A,Drugs,Local resolution
6ef93c68cdb5d2f2169d5258881e3fde37e07e27cfb28ad3a2a116d5021c2bda,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.159802,51.547779,On or near Sports/Recreation Area,E01000035,Barking and Dagenham 010A,Drugs,Offender given penalty notice
e5917e491d9e686cf0e208a90da2f8b881874a20234a18df0062997ad513965f,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.094362,51.545575,On or near Supermarket,E01000070,Barking and Dagenham 011D,Drugs,Offender given a caution
633322c89735ed8ba20110c8c868f4c441b7fc44bf7b6c9dde52d21132924915,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.094362,51.545575,On or near Supermarket,E01000070,Barking and Dagenham 011D,Drugs,Local resolution
10bcc43577354c31f1c1871bc09f0388d33c45db60f992e48381f378c9639d9f,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.094362,51.545575,On or near Supermarket,E01000070,Barking and Dagenham 011D,Drugs,Court result unavailable
06adc26c2daa6af23489edbc6ceb60e26cafcdee6d097747ce6fecdf1be87a96,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.127913,51.539459,On or near Supermarket,E01000057,Barking and Dagenham 012A,Drugs,Offender given penalty notice
9e49100d734e803a31df466ba355d57f0b6157d629a893d170953c38c35ee08c,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.124264,51.544723,On or near Wroxall Road,E01000075,Barking and Dagenham 012D,Drugs,Local resolution
dfdc1da7cbd82aeb4a8928da7e290d8c87f515b0894ab75492c743a334b853c0,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.115815,51.541656,On or near Lambley Road,E01000076,Barking and Dagenham 012E,Drugs,Investigation complete; no suspect identified
5a9c739df35767555723045d0b226ace668ee3b2ae4fd6726c298880bfd497b4,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.145788,51.539007,On or near Dagenham Avenue,E01000084,Barking and Dagenham 013D,Drugs,Local resolution
31212ea128be06c99c7a3fda5ae9431a8b57a074640356089f9c946dfa0cc341,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.170246,51.535077,On or near Canberra Close,E01000103,Barking and Dagenham 014A,Drugs,Offender given penalty notice
cb239105f4f5e28728d4bc409dc560a468b35b76e693adc5fad9f06494f32ca3,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.148373,51.541226,On or near Supermarket,E01000105,Barking and Dagenham 014C,Drugs,Local resolution
49fb5b854090c3f640f600e5e560a7ee066118313c19e1b159ee0c50be376d3a,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.150431,51.540217,On or near Church Elm Lane,E01000105,Barking and Dagenham 014C,Drugs,Court result unavailable
aeb11f7f84b699f959cc405a17844affe5acf74c0324b142f559ab2d00990858,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.156622,51.539106,On or near Hollidge Way,E01000105,Barking and Dagenham 014C,Drugs,Investigation complete; no suspect identified
2f92849d68001db14fd05882d4c75efa34132d815810c8b3a878b357d93c820d,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.152891,51.538868,On or near Ford Road,E01000105,Barking and Dagenham 014C,Drugs,Local resolution
108b52c8679195ca54e95b13eb82f36c9d3a6d3731da1f8a66f5ca13ddeff078,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.080477,51.539024,On or near Supermarket,E01000007,Barking and Dagenham 015A,Drugs,Local resolution
7b89a6df9a34370d06c40ac2b4ee36a8d048ce751974637f84039d4a6e08f7cb,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.08057,51.540119,On or near Parking Area,E01000007,Barking and Dagenham 015A,Drugs,Court result unavailable
82ccedf4c68bc343c0bec418efa7d816daf82f1ef57ee91c32aa1e2879928382,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.078627,51.541134,On or near Pedestrian Subway,E01000007,Barking and Dagenham 015A,Drugs,Court result unavailable
1cc42892c2639f630c12efeffc57b8f7747a5f079bbfc17c11ba79510fbb01cf,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.068849,51.536685,On or near North Circular Road,E01000008,Barking and Dagenham 015B,Drugs,Offender given penalty notice
f3a4f3ec004bb0ebfc28e5b191207ea6a56a5713c86a893893e53f1cc8f9133c,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.072818,51.541525,On or near Harts Lane,E01000008,Barking and Dagenham 015B,Drugs,Local resolution
6c4fd512a96531718f9aef527885d13a2e3249cd4cb7637db6d873b757bc5350,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.070696,51.54212,On or near Parking Area,E01000008,Barking and Dagenham 015B,Drugs,Local resolution
095a035f268b558553691a6aab988e40c940bb5d0d16c274f7a581adb21be696,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.07241,51.537611,On or near A124,E01000008,Barking and Dagenham 015B,Drugs,Local resolution
57b8330ca0899b3bf327231804ab3ecc04b650a1592de538c8ee5568e658c269,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.07241,51.537611,On or near A124,E01000008,Barking and Dagenham 015B,Drugs,Status update unavailable
57b8330ca0899b3bf327231804ab3ecc04b650a1592de538c8ee5568e658c269,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.07241,51.537611,On or near A124,E01000008,Barking and Dagenham 015B,Drugs,Offender given a caution
7c41fdfb19d2e7b6e16e7a1c8cd06a4646d6de8ef80a0412fb9a80a19e2b320e,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.08359,51.536136,On or near St Erkenwald Road,E01000010,Barking and Dagenham 015C,Drugs,Court result unavailable
d37aae45ea90f24812207a89fb46d119e4e910c57c6d81a2b0c814f25e6c3ce0,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.079435,51.536722,On or near Parking Area,E01000010,Barking and Dagenham 015C,Drugs,Local resolution
4700d2bc3e04d650f225b98da64d2d5fd6629843484419d2a0b05fd1c2adb942,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.081555,51.537035,On or near Vicarage Drive,E01000010,Barking and Dagenham 015C,Drugs,Status update unavailable
7cbc86b0bf88e545dfb5273f2c1ec516efe79e76dd3d5b9edffadcd8b8438a26,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.079435,51.536722,On or near Parking Area,E01000010,Barking and Dagenham 015C,Drugs,Offender given penalty notice
0c0e7bfe80d43fbbdcdd9947f7596b93ff9d10e39be14b44f467bfd8f938f5ae,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.07791,51.538377,On or near James Street,E01000010,Barking and Dagenham 015C,Drugs,Court result unavailable
77df23d75d209df9c9fdaea49873757261d1dfb0c9ac67326c1ee373d6c57e2b,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.081555,51.537035,On or near Vicarage Drive,E01000010,Barking and Dagenham 015C,Drugs,Local resolution
4700d2bc3e04d650f225b98da64d2d5fd6629843484419d2a0b05fd1c2adb942,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.081555,51.537035,On or near Vicarage Drive,E01000010,Barking and Dagenham 015C,Drugs,Status update unavailable
09e8cbd5ca04d2dcef3e337883b24959c16c41364e08843b3f6ca4ab3ee0c226,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.079154,51.535612,On or near Parking Area,E01000010,Barking and Dagenham 015C,Drugs,Offender given penalty notice
fec73781cb6027b88a1f2cd1b3d06eadb65169b7f8dd009187ea4d54eb59eca0,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.07791,51.538377,On or near James Street,E01000010,Barking and Dagenham 015C,Drugs,Offender given penalty notice
b2c3fe9817799cc5af6072b73aa7c08a7e844f21d44c9a32c737608516fa5332,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.080059,51.53744,On or near Police Station,E01000010,Barking and Dagenham 015C,Drugs,Local resolution
c33950fb7c01852bf53b34856ed96129d6188a96f0eaab1547354c4504bcabb6,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.076951,51.536326,On or near East Street,E01000010,Barking and Dagenham 015C,Drugs,Local resolution
4700d2bc3e04d650f225b98da64d2d5fd6629843484419d2a0b05fd1c2adb942,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.081555,51.537035,On or near Vicarage Drive,E01000010,Barking and Dagenham 015C,Drugs,Court result unavailable
429d2d9b8688d6ac3984edcebb7e340aaaf465655b269bc790f661ab7b6d85cf,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.080758,51.538848,On or near Station Parade,E01000010,Barking and Dagenham 015C,Drugs,Offender given penalty notice
aa90d2be1d3433055cf79d1944ea4e5ff19c265f882d138f3bc9add63e79046f,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.081352,51.538919,On or near Pedestrian Subway,E01000010,Barking and Dagenham 015C,Drugs,Local resolution
0a9897d5d9f52482d88f11b43d66addb8eaecd9cc9ecdf6711b398daddb588b3,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.081271,51.536186,On or near Axe Street,E01000010,Barking and Dagenham 015C,Drugs,Local resolution
aac6d5807aa9afc22597b64336a74f79b77da875b5df9803593b5b8947a6d325,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.07791,51.538377,On or near James Street,E01000010,Barking and Dagenham 015C,Drugs,Offender given penalty notice
d5260fab3846a5015c549e94dce1ed78638fc6e0ed603b3b641e4946e9d917c5,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.077167,51.538543,On or near Parking Area,E01000010,Barking and Dagenham 015C,Drugs,Offender given a caution
3a28ee94c1cf5dfc1607af3ed58549dd862466007c7ffc647272300f0648f9f8,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.079154,51.535612,On or near Parking Area,E01000010,Barking and Dagenham 015C,Drugs,Local resolution
d4e3ddd5a570032781ce86dad3fb27ef7da8cf1c097e80e6624bb132b8e83a17,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.071081,51.542652,On or near Gurney Close,E01000012,Barking and Dagenham 015D,Drugs,Court result unavailable
6f4dbae9d549c3b494c33dbff28821b881c5f53249e0cfd2f3dc6cb9c9fc0264,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.087049,51.538296,On or near Salisbury Avenue,E01000006,Barking and Dagenham 016A,Drugs,Local resolution
73653e0bbe656156d4f4611202178941eb920cb298b011ae07427e9da2b8aeb7,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.086594,51.538753,On or near Sherry Mews,E01000006,Barking and Dagenham 016A,Drugs,Court result unavailable
b8346164e253804d597e52bafb6ae3bfc35e9ad6575186690b1b697b5a5c7f44,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.088862,51.538218,On or near Greenslade Road,E01000006,Barking and Dagenham 016A,Drugs,Local resolution
856687ee0a077a0f5ed171da333a58d26800e4d4cac2cbd9049bb0e1f8109c3c,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.084145,51.541333,On or near Longbridge Road,E01000009,Barking and Dagenham 016B,Drugs,Offender given penalty notice
558b0cd2f95dab0bd7dbc5050dd0474a371f6aacd4805c93a91b7e3397ba1b94,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.087895,51.536302,On or near Essex Road,E01000044,Barking and Dagenham 016D,Drugs,Offender given penalty notice
3e2f4c96f3355f2ecf7cfb5be8c87a0b62aa144aa858705bdb181f12e650a233,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.08779,51.541889,On or near Aldersey Gardens,E01000068,Barking and Dagenham 016E,Drugs,Local resolution
b6e97e750d477d4c2fa7d7962468bbf6c1a4a9b560b8cd275e746ba2c643f591,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.08779,51.541889,On or near Aldersey Gardens,E01000068,Barking and Dagenham 016E,Drugs,Local resolution
477257078fc7c45b87fa741e8e21813421d8489c3c2d3f6d554c293f09ea35a3,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.08779,51.541889,On or near Aldersey Gardens,E01000068,Barking and Dagenham 016E,Drugs,Offender given penalty notice
b4384ccf355ea94590d256f2663f928c1da757d9e503b8d6f321b9b6b771671c,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.105636,51.537667,On or near Margaret Bondfield Avenue,E01000042,Barking and Dagenham 017B,Drugs,Local resolution
8e96e1dcbe30ed58d9257d2f91f4657359b6566a9938e4b8aace4a4856007eef,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.1083,51.536944,On or near Keir Hardie Way,E01000042,Barking and Dagenham 017B,Drugs,Court result unavailable
ce330faae0b8311ab606ad24c00a982183fdd81e17c3a61a3e1ac1d369fec2e8,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.109194,51.538205,On or near Bevan Avenue,E01000042,Barking and Dagenham 017B,Drugs,Local resolution
94bd295080972beaa41cd5771e36a8d75ad31cbb7e1dcae742cc4069ebc8d446,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.101171,51.537774,On or near Lambourne Gardens,E01000042,Barking and Dagenham 017B,Drugs,Investigation complete; no suspect identified
23087dbe29f9133a499b28cfb127cb3343ffb3681f18f2c8ecee2c1ea4930c72,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.107035,51.532974,On or near Petrol Station,E01000045,Barking and Dagenham 017C,Drugs,Court result unavailable
6818219a876790f3123835610cbb3f39af6dc61516454b1c8210a87351c2a074,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.113219,51.545084,On or near Lodge Avenue,E01000072,Barking and Dagenham 017E,Drugs,Offender given penalty notice
7da8f59a82b5f5ec0882d02286b850ce13fc0b71bf5595be0543ed67630b9328,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.114257,51.546001,On or near Hedingham Road,E01000072,Barking and Dagenham 017E,Drugs,Offender given penalty notice
b43c9a2d0d14ad790eae87b050137a4575582d85770755aea0dfc134d973ab85,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.114257,51.546001,On or near Hedingham Road,E01000072,Barking and Dagenham 017E,Drugs,Local resolution
e4fc156566f1209cdf37f0289d1487583876e02c1c8c133f2e17de4ed132bfdf,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.113219,51.545084,On or near Lodge Avenue,E01000072,Barking and Dagenham 017E,Drugs,Offender given penalty notice
42ab9f1d660e27260d2e1b536fc6b39026539cbf33075e787845dfbbdce0742e,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.135886,51.531104,On or near Morrison Road,E01000095,Barking and Dagenham 018E,Drugs,Offender given penalty notice
908c526d59d292436e3d3ad92cf6019c6a2ee1427bfcc37371b1875f5dd87d1a,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.143946,51.530192,On or near Petrol Station,E01000095,Barking and Dagenham 018E,Drugs,Local resolution
ef6286db217310dfa05da573f6cd04e036134d63bb8048604d56c4708c320fe6,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.132683,51.53261,On or near Parking Area,E01000095,Barking and Dagenham 018E,Drugs,Offender given penalty notice
17382e49f5d41bad617ba709fcf86926395464207f80b31613c75332705c5295,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.135886,51.531104,On or near Morrison Road,E01000095,Barking and Dagenham 018E,Drugs,Local resolution
bc74421d1050be39e36d4cfd4a45d54312d548952eb22f7d30ceadb7cc14b59d,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.097978,51.537633,On or near Lambourne Road,E01000040,Barking and Dagenham 019A,Drugs,Local resolution
8c033300e4c4dffc20bc46cf6de1abd94cfc9c3eaada8a27b7a95f11790e9d06,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.099361,51.533229,On or near Mayesbrook Road,E01000043,Barking and Dagenham 019B,Drugs,Local resolution
33d08737f731a5dfe4bde90f1b0d2b7fef5b6b94238a35db763c8685fa16d533,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.090031,51.534466,On or near Eldred Road,E01000052,Barking and Dagenham 019D,Drugs,Investigation complete; no suspect identified
89423d13f8ec0414e24df80f96cada6ff40c5ba87a5bb0b1786c1bc846960109,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.108615,51.522559,On or near Mallards Road,E01000092,Barking and Dagenham 019E,Drugs,Offender given penalty notice
32107363fbd74ac8d14a57f99b5cbf6aa21b00ec20e9ef6aa9df153aa1ccb17b,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.109125,51.52237,On or near Grebe Close,E01000092,Barking and Dagenham 019E,Drugs,Local resolution
3f1db71f3779820687efc0650debe140c8397821d60bda4924628c528320dd97,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.10421,51.516739,On or near Atcost Road,E01000092,Barking and Dagenham 019E,Drugs,Offender given penalty notice
ee371d92f5c30451394313a5c45455b74882c05bed7e8566d09ab055ef03bedb,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.145852,51.531785,On or near Sports/Recreation Area,E01000053,Barking and Dagenham 020A,Drugs,Court result unavailable
ee371d92f5c30451394313a5c45455b74882c05bed7e8566d09ab055ef03bedb,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.145852,51.531785,On or near Sports/Recreation Area,E01000053,Barking and Dagenham 020A,Drugs,Status update unavailable
d1d3e1b8fa4fa6b062ddc8e5014e8fa84b95c827ab343b0e852be168cc3e1e21,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.149989,51.532689,On or near Marsh Green Road,E01000087,Barking and Dagenham 020B,Drugs,Local resolution
6f87ea3fea3ca7281dd43a2ff3f546527086a5a3ec0af83195037bafb4a2594c,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.087422,51.531338,On or near Keith Road,E01000049,Barking and Dagenham 021C,Drugs,Court result unavailable
c6dc7423ce1a8771107f308e9792407c495353add6997f83a5f97874b09e4b51,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.073343,51.532136,On or near Fresh Wharf Road,E01033587,Barking and Dagenham 021E,Drugs,Local resolution
d56515f8c72be733665f3ea7c381d576cc1c77e4054963c4471750985743e2a4,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.076682,51.531681,On or near Abbey Road,E01033587,Barking and Dagenham 021E,Drugs,Local resolution
ee43c46cd5c55c455852b975d95eef1ce4c2d2bd34e9c88bd5a7d003c59e0322,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.07647,51.533043,On or near Linsdell Road,E01033587,Barking and Dagenham 021E,Drugs,Local resolution
7319fd8ab285f137848008581fe59300d0c1fa2ca0258050b533d40634b58496,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.078423,51.533188,On or near Hardwicke Street,E01033587,Barking and Dagenham 021E,Drugs,Court result unavailable
baa5c396145175cadb304cee8a5ed2854e716940ee03ebce95fff5adc7952b54,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.070764,51.536309,On or near Supermarket,E01033587,Barking and Dagenham 021E,Drugs,Offender given penalty notice
