Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
8781b7ca60b69eaaa96b8e15ce35e1cf4ce4e7e61291b6d72e53b792edd83467,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.140452,51.581101,On or near Pedestrian Subway,E01000030,Barking and Dagenham 001D,Drugs,Offender given a drugs possession warning
8c6313e27b1b60d209a62700d178d48e64afe803fdb00500aaf03c8836380b21,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.147787,51.568296,On or near Rosslyn Avenue,E01000111,Barking and Dagenham 002D,Drugs,Court result unavailable
8ccfc45396a3a79d33dcdda9823359954e443ef49e84e2ed798eddd36820adcc,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.168025,51.553877,On or near Fels Farm Avenue,E01000034,Barking and Dagenham 003A,Drugs,Offender given a caution
46fc4504510dc60a061ba494bc34b630c97c8a4d7231bd4227a9c240c79483c4,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.175454,51.558119,On or near Parking Area,E01000034,Barking and Dagenham 003A,Drugs,Investigation complete; no suspect identified
c43f2f091b7825e713a42f7ff1d1c669979562547087cba8163888eb23aff6c4,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.180963,51.562882,On or near Laurel Crescent,E01000037,Barking and Dagenham 003B,Drugs,Offender given a drugs possession warning
6093961ddca572ac204d656972d65832f91150e87fe59659cf576b3bb56001d0,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.180963,51.562882,On or near Laurel Crescent,E01000037,Barking and Dagenham 003B,Drugs,Local resolution
ad289ee0ee2761e0972e7f977bb1d700c8ccb6883c31c10ee5b9a93d0a51c37d,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.175453,51.564441,On or near Parking Area,E01000038,Barking and Dagenham 003C,Drugs,Offender fined
a0b98a7437add315db57ec760228f890e4d1ada4c612fb5e56752d20ec0efe93,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.143318,51.560105,On or near Stockdale Road,E01000101,Barking and Dagenham 004C,Drugs,Offender given a caution
876b891431c0e20985b0857133644b2a681c7ee5df5dbaded99b18501be5e0b0,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.16364,51.554192,On or near Hardie Road,E01000033,Barking and Dagenham 006A,Drugs,Offender given a drugs possession warning
c873b033c42bf3e0d4e683e58fa4d1b237065ca0a1fb81b04846242eef91b2d6,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.15412,51.561849,On or near Gosfield Road,E01000061,Barking and Dagenham 006C,Drugs,Offender given a drugs possession warning
eb9383b93a67eacb6aaacc49544477df60904d0a1fbebfe7fcf9746ebcceb34e,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.15412,51.561849,On or near Gosfield Road,E01000061,Barking and Dagenham 006C,Drugs,Offender given a drugs possession warning
5791a26db863858e784a9dea1fa8ff113737924b3d0987ab0663f55193835270,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.15412,51.561849,On or near Gosfield Road,E01000061,Barking and Dagenham 006C,Drugs,Offender given a drugs possession warning
973265af1762774af7a13ced553cff94d5ede7ef045619e5d56f17edbef72622,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.11923,51.555578,On or near Becontree Avenue,E01000021,Barking and Dagenham 008A,Drugs,Offender given penalty notice
53a4222de6b749ae086a4c0c47dab65fe3ee027cb7fb0663a8e26888effad9e6,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.112726,51.549706,On or near Sports/Recreation Area,E01000023,Barking and Dagenham 008C,Drugs,Offender given a drugs possession warning
4113ecb6f47f9097fcead63a72fd21c4d8ba0d4fb304bfdc309b3bda0c11a7af,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.109499,51.551024,On or near Further/Higher Educational Building,E01000023,Barking and Dagenham 008C,Drugs,Investigation complete; no suspect identified
3b8489f8915d3b07f3f15586661b84fbe898be4f01ce1957b45eecd11dfb2fb4,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.113706,51.5503,On or near Lodge Avenue,E01000023,Barking and Dagenham 008C,Drugs,Offender given a caution
14b7c5bfaf6743c45c68566c91aeb340b5c0079711ecfb3f7ad6b514ba78f207,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.119851,51.549695,On or near Highgrove Road,E01000024,Barking and Dagenham 008D,Drugs,Offender given penalty notice
ae933c4067c79f47d5619d5bac616e858302be3e13c463bbbf5febd84d0b52ea,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.16253,51.551164,On or near Delvers Mead,E01000035,Barking and Dagenham 010A,Drugs,Investigation complete; no suspect identified
08fc7501608976bad506a0ba7e028f93c0735f66b7b2026009bfe9e369085fd9,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.16572,51.55151,On or near Eastbrook Close,E01000035,Barking and Dagenham 010A,Drugs,Local resolution
e90e8bec70414349ff0333aa694fcee8636db06e5520c9f3b56b291708d2da0b,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.161174,51.546,On or near Norfolk Road,E01000036,Barking and Dagenham 010B,Drugs,Offender given a caution
3a7f88de8a0122dbfdab5fcadfe080251dda02f87d283313d1edd0683d80f797,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.173356,51.541333,On or near Norton Road,E01000107,Barking and Dagenham 010C,Drugs,Offender given a drugs possession warning
644f393f3987db90bf5b76f140859c6d119a7e79785a633f4249385b0167262c,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.129459,51.537668,On or near Amesbury Road,E01000057,Barking and Dagenham 012A,Drugs,Court result unavailable
b6ffeee6daa711abd8bba10a3af91250e3474e70eb47d8a14783e4163d8f05f3,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.133932,51.541427,On or near Ivy Walk,E01000075,Barking and Dagenham 012D,Drugs,Offender given a drugs possession warning
2e742efb391dbae566c133ec7384ea8d242ed6e9948f2cfaf7f89f1ed069d1d8,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.16979,51.536102,On or near Trinidad Gardens,E01000103,Barking and Dagenham 014A,Drugs,Offender given a drugs possession warning
79da32e5d18e07642a0c688d09270c247e17a224fbf028d4714cd0f516784cb0,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.167192,51.534846,On or near Chantress Close,E01000103,Barking and Dagenham 014A,Drugs,Offender given a caution
47fad82ce4df1471e3811bfaba2f341331e8be1a7db952ce49f1f6fe2f8ca7e7,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.148729,51.540842,On or near Shopping Area,E01000105,Barking and Dagenham 014C,Drugs,Offender given a drugs possession warning
2fe61ccd0bf6a557feba121f79983e5c6df61032643d29826e377a8dfe30877c,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.153535,51.541833,On or near Roberts Close,E01000105,Barking and Dagenham 014C,Drugs,Offender given a caution
64c0c4e11d3556d0c418d1570b77eb4643c1a743df581fc9e718e19a8519d352,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.157099,51.539124,On or near John Parker Close,E01000106,Barking and Dagenham 014D,Drugs,Offender given a drugs possession warning
235c85b89cd24a7e1fed0cbacc17048abc7c9d87d5e12429ba17840c8444b03a,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.080477,51.539024,On or near Supermarket,E01000007,Barking and Dagenham 015A,Drugs,Offender given a drugs possession warning
021028cdd7d52a56a53c7264825a5cfd5150c88d9805486fb021225261f2e6c0,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.079453,51.539321,On or near Cambridge Road,E01000007,Barking and Dagenham 015A,Drugs,Offender given penalty notice
47b760ad017f3a4fba39c28197d4c1844e1021c6d766a47966856d50c95cd60b,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.074073,51.539632,On or near Whiting Avenue,E01000007,Barking and Dagenham 015A,Drugs,Offender given penalty notice
562e384acb00dfc422c28a6d58cc149ea2ca1fef42144751b331164560fac4c1,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.080477,51.539024,On or near Supermarket,E01000007,Barking and Dagenham 015A,Drugs,Offender given a drugs possession warning
a10a215a9a44231c686ba2a2b8489f702f5057a45674ba32f575fbd479e7425e,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.075779,51.53908,On or near Adeliza Close,E01000007,Barking and Dagenham 015A,Drugs,Offender given a drugs possession warning
8aa42629a1d89c97c866c9fb81c6d331bfc16e7c2758b8b912a889e08e92af67,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.070696,51.54212,On or near Parking Area,E01000008,Barking and Dagenham 015B,Drugs,Offender given a drugs possession warning
3ce30a133c98802bfa958f63442de640d5b6407889a533169e20260c3c8fb3b3,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.072818,51.541525,On or near Harts Lane,E01000008,Barking and Dagenham 015B,Drugs,Investigation complete; no suspect identified
31f42ae2e4cca31afe3d4035c703b6732760b2181ac09f100444e3f06831df64,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.081352,51.538919,On or near Pedestrian Subway,E01000010,Barking and Dagenham 015C,Drugs,Local resolution
81372e196b13faec7f7beb676c5436dc860a8de6b1926ad488b1c6185618660c,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.07791,51.538377,On or near James Street,E01000010,Barking and Dagenham 015C,Drugs,Offender given a drugs possession warning
3ec75ea84010cbd7fe18fba18908ad5f8c33dc38d34f5d814b571840a0ff7446,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.082991,51.536587,On or near Sunningdale Avenue,E01000010,Barking and Dagenham 015C,Drugs,Offender given a drugs possession warning
8fd54e176ec6f9aa8d70d74511f835b6f573ff779067bf4dcf9a084d8237ca0d,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.07791,51.538377,On or near James Street,E01000010,Barking and Dagenham 015C,Drugs,Offender given penalty notice
31f42ae2e4cca31afe3d4035c703b6732760b2181ac09f100444e3f06831df64,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.081352,51.538919,On or near Pedestrian Subway,E01000010,Barking and Dagenham 015C,Drugs,Status update unavailable
4a9f5fd3b4a7687440fe4cb403edbac254635a593ae12899aa8a4cc0f26145cb,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.076951,51.536326,On or near East Street,E01000010,Barking and Dagenham 015C,Drugs,Offender given a drugs possession warning
57b479d61af1536a55c4294634b1cf0e39730fbd32d04fdda2ed24218032416e,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.07791,51.538377,On or near James Street,E01000010,Barking and Dagenham 015C,Drugs,Offender given a drugs possession warning
ea6b1386a88c0ed721e456632fab9c16655a4a5c634446fb27bbeacbe619bdac,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.071081,51.542652,On or near Gurney Close,E01000012,Barking and Dagenham 015D,Drugs,Offender given a drugs possession warning
df241581b868ceb3ca38f73c8c79894b0d033a4e3b60fa18e2b6beb3ca4c20d8,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.088862,51.538218,On or near Greenslade Road,E01000006,Barking and Dagenham 016A,Drugs,Offender fined
c97549018e624b8ba5da103e293ea8ed2bcb214a7215b77a0ce7bbcf2fa33e2c,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.086886,51.539782,On or near Sherwood Gardens,E01000006,Barking and Dagenham 016A,Drugs,Offender sent to prison
a7947c04f55ecef1723eaafab79426750407bd18dd31c7fc964f8f7f4a8346a7,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.088862,51.538218,On or near Greenslade Road,E01000006,Barking and Dagenham 016A,Drugs,Offender given a drugs possession warning
e35e6fa52c68596e50e21e40ab7262c2fddfcf0e9be4a21dac07cbecdecbe40b,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.083496,51.539762,On or near Somerby Road,E01000009,Barking and Dagenham 016B,Drugs,Offender given penalty notice
89ae744b252aabe58936678c19a90fc18177ffe0e8ab838e40997cda51700942,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.092035,51.534466,On or near Devon Road,E01000044,Barking and Dagenham 016D,Drugs,Investigation complete; no suspect identified
6e7bbad66b2f7b4991954e65d4138b8b576fa985a86c73a186181349ded0b08c,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.08779,51.541889,On or near Aldersey Gardens,E01000068,Barking and Dagenham 016E,Drugs,Offender sent to prison
15e75750ba308b90dfa49ba19caa9c974b7ce25f5b1b450c9789af0eaf1afa7b,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.104988,51.532364,On or near Alfred'S Way (East Ham And Barking By-Pass),E01000045,Barking and Dagenham 017C,Drugs,Offender given penalty notice
e19f621d1e578f991993343bc3eeef65f79a05b5fad695062745ed6e8c337a7e,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.111342,51.532897,On or near Ripple Road,E01000045,Barking and Dagenham 017C,Drugs,Offender given community sentence
fec7fa2b3c83bef0e027f4615cd143b0ee0a6684fab5dfad34e0ad371c3fa0a6,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.104647,51.534033,On or near Petrol Station,E01000045,Barking and Dagenham 017C,Drugs,Court result unavailable
f54987594a9a5bcde9691c69b13097c29080b7eea5bbaf294a1c4b63a756fa72,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.112695,51.534716,On or near Aconbury Road,E01000045,Barking and Dagenham 017C,Drugs,Offender given a caution
5a396d375bc09367e759239626455db8523f8e3d9eaa562d328a67e5d453ebd8,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.116584,51.534925,On or near Sports/Recreation Area,E01000045,Barking and Dagenham 017C,Drugs,Offender given a caution
517f4e13c7f8b963ab2af2d3c894847716f6d1e3684955f2ec0a5b47749bd8d6,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.113872,51.541754,On or near Bragg Close,E01000072,Barking and Dagenham 017E,Drugs,Offender given a drugs possession warning
bea7ba4595d5252f705008801be75588dc8bdcc06bc8e3a8e33ce494492f2bdc,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.095011,51.536472,On or near John Burns Drive,E01000040,Barking and Dagenham 019A,Drugs,Offender given a drugs possession warning
e7556817cae4a5db30a2847a57992b5bbec843af4477c76287ad0ba067fd48e9,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.095011,51.536472,On or near John Burns Drive,E01000040,Barking and Dagenham 019A,Drugs,Offender given a drugs possession warning
a5d9b964d1a057f8b44be20d55a91b4b6a180a02c303515c8f2f7ddc78c0b303,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.097313,51.533526,On or near Pelham Avenue,E01000043,Barking and Dagenham 019B,Drugs,Court result unavailable
957669d29ab79ba2f112f7d0cf27c63189479c8435ddd4563d816db2f3396b1d,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.084512,51.532019,On or near St Marys,E01000050,Barking and Dagenham 019C,Drugs,Offender given a caution
15a092c8b170511d57903f81caef7cc08d45aad5ffe496e875f00a3c4ced1c8e,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.084512,51.532019,On or near St Marys,E01000050,Barking and Dagenham 019C,Drugs,Investigation complete; no suspect identified
f060491e20a57bccf57ee8566f67cc9f07d49d1b60b405393ad0ee14b1015863,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.109125,51.52237,On or near Grebe Close,E01000092,Barking and Dagenham 019E,Drugs,Offender fined
997f2c9b0d46a13640a3879c391c4fde979c5dbe6df45d6701a8cbaa81167314,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.110885,51.522087,On or near Riverdale Close,E01000092,Barking and Dagenham 019E,Drugs,Offender given a drugs possession warning
d0ef7829d8288b33f3737116d59d9243dd229e25d8ecda4dfb90b608f3a6d456,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.14832,51.531839,On or near Pedestrian Subway,E01000087,Barking and Dagenham 020B,Drugs,Offender given a drugs possession warning
35b9888e442a724632bc49151d9ee37a9a9bd447771eb275a72d7e94c957247c,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.155673,51.53183,On or near Ballards Road,E01000088,Barking and Dagenham 020C,Drugs,Court result unavailable
a24cab5d0521fd775cd8332127b6a249896847f46a0f39d46aba3068bb74b017,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.156776,51.531063,On or near Crosby Road,E01000089,Barking and Dagenham 020D,Drugs,Offender given a drugs possession warning
398b3b35856e99611c2fc518db34b4f3ea9eb67534904b3e641ba1ecc1774a28,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.080857,51.533747,On or near St Ann'S,E01000051,Barking and Dagenham 021D,Drugs,Offender fined
5eeb227af896f020246e6804b1e5003152455580abb53bf7ae7e3cbec7c5d167,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.078423,51.533188,On or near Hardwicke Street,E01033587,Barking and Dagenham 021E,Drugs,Offender given a drugs possession warning
4b599b0873b22378eed4680f70c873969533db348d87e14129ba9c4eda640648,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.073344,51.531524,On or near Handtrough Way,E01033587,Barking and Dagenham 021E,Drugs,Offender fined
fc467b4bcd32f0f92f16d2e3a415a4168863827fb35e79939988d33ba4468800,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.070764,51.536309,On or near Supermarket,E01033587,Barking and Dagenham 021E,Drugs,Court result unavailable
e2c5724a3a7060f3145e4224ee96ee05e25f244caa4d9aaf2d968def682ba248,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.073344,51.531524,On or near Handtrough Way,E01033587,Barking and Dagenham 021E,Drugs,Investigation complete; no suspect identified
87e4870e4d03d2c14c4be3387d599a4d875ef8dc008a6a7a1e350a24cdb432c8,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.077327,51.530339,On or near Spring Place,E01033587,Barking and Dagenham 021E,Drugs,Offender given a drugs possession warning
6726c8335a251f5624643726a8fd8de0f1a0003c2852c9207f6dc934cf41af86,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.081063,51.531325,On or near Gascoigne Road,E01033588,Barking and Dagenham 021F,Drugs,Offender given penalty notice
65d76a67e709ea1d04f27cc4547cc13b16f5ea2370c95b92cd409ca9688e0614,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.113809,51.526396,On or near Havering Way,E01000091,Barking and Dagenham 022A,Drugs,Offender given a drugs possession warning
66c0876721f81422b1afec4c9ec187f31870cfe10caf6ebb93d19e2aacf9cb87,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.113809,51.526396,On or near Havering Way,E01000091,Barking and Dagenham 022A,Drugs,Offender given a drugs possession warning
2312a9872033b0fa8c8df283932c041edbcc83f682123c13773858346823a025,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.113809,51.526396,On or near Havering Way,E01000091,Barking and Dagenham 022A,Drugs,Offender given a drugs possession warning
6492a4f32f8b102aa80991945f661859f152e91d24caa14b6af6f073a15c0eb2,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.115235,51.527917,On or near Crouch Avenue,E01000094,Barking and Dagenham 022C,Drugs,Status update unavailable
7aa6880622f9719284746d82e97735d68f7425ae22766fc3cb5dd6bfd2cf557d,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.168107,51.654773,On or near Westbrook Close,E01000167,Barnet 002A,Drugs,Offender given a drugs possession warning
b689542fc379bebecd98ade55305a4837db7d5e07d6f92cc246bc7383dd51e24,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.17695,51.650936,On or near Hastings Close,E01000251,Barnet 002D,Drugs,Court result unavailable
ea33416a25edba2b69a7ea3673ee50174f90be1f055e00a98f876dc9e0c17ae1,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.181295,51.651813,On or near Hexham Road,E01000251,Barnet 002D,Drugs,Offender fined
9e045d2a33185fdf68c5dd1ee03750cebb1920fa677db1fa7f8d9749e524ecfe,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.210122,51.642571,On or near Connaught Road,E01000287,Barnet 004B,Drugs,Offender given a drugs possession warning
d7257b8ca0f45754af5cfc4f188b41cd3105627890272a87948e162c68cf6f60,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.188858,51.643028,On or near Grasvenor Avenue,E01000288,Barnet 004C,Drugs,Offender given a drugs possession warning
735d4fd8d9811821269a0a41f4af0e5efd49ffac723d448ab6a65a619a502bba,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.193205,51.646763,On or near Brook Place,E01000289,Barnet 004D,Drugs,Offender given a drugs possession warning
3a41de00791216ec50581ccfcb8b3151b8d5668c68e51bda5553c4e2d5d0c5e9,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.195908,51.645303,On or near Dollis Valley Drive,E01000289,Barnet 004D,Drugs,Investigation complete; no suspect identified
7d9413f29b35617c050220de5a1a59f9a5a74a9443597649121c9caaf647807b,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.206721,51.643805,On or near Mayhill Road,E01000291,Barnet 004E,Drugs,Court result unavailable
0a69d0a5f696e3f3b481b015332c1d1bbad9ff7ce579d42609be17a44877159b,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.174021,51.649344,On or near Station Approach,E01000268,Barnet 005B,Drugs,Offender given a drugs possession warning
9be6885a6e96cc7c1e83ebd8415e7a2cb7bb89e780e3f530a75c57118cb69e71,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.169135,51.647569,On or near Edward Grove,E01000171,Barnet 006B,Drugs,Status update unavailable
273c751990250247ac8d991230e6c9acfeb0a8e2df97a255e0374fe6e6faabd4,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.222494,51.647372,On or near Denton Close,E01000286,Barnet 007E,Drugs,Offender given a drugs possession warning
71eae43baae2b0dbeaf28a86fa47979e1d655d3437c08839a66767c86378d585,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.13913,51.631252,On or near Cowper Road,E01000120,Barnet 009D,Drugs,Investigation complete; no suspect identified
43e5ae3896066fd8412c60c9901841f3a8bf2b4f8007dc1d49ce282d57b6e9ce,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.157367,51.615174,On or near Hemington Avenue,E01000159,Barnet 015B,Drugs,Offender given a caution
25f04d1fae5c0f9d5a89192f3d85e263cb543b70512fe383f3f11a0b670e43cf,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.146633,51.611318,On or near Arncliffe Close,E01000160,Barnet 015C,Drugs,Court result unavailable
d98e81af12273a1fb1305578d37189b58002469092f4b30bc06b569f8237c45e,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.143265,51.611373,On or near Shopping Area,E01000160,Barnet 015C,Drugs,Offender given a drugs possession warning
66018c9b8bb7399f9e8a60510e228c962289bbf5359cbce8399b63c672e11a9a,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.254604,51.621965,On or near Barnet Way (Barnet By-Pass),E01000264,Barnet 016D,Drugs,Court result unavailable
e1381cd218795e34dd6a126ff988961282afd59f72e90aaad00866d8f3eb289c,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.225898,51.61016,On or near Brookfield Avenue,E01000255,Barnet 017A,Drugs,Offender given a drugs possession warning
db37decc6d30d66b997791f9b4eea927d03ec79da9b721136b1d754d1c06d245,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.277581,51.609194,On or near Spring Villa Road,E01000194,Barnet 018C,Drugs,Offender given a drugs possession warning
ed2833076f8594994a61e2e757eef95406685631ac472d3f8bdf40790717a125,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.181301,51.610107,On or near Moss Hall Crescent,E01000302,Barnet 019C,Drugs,Status update unavailable
9f6768a953a42c1c9adbc6839e1670a4888d92f21c5bfac83434c6fb4f6c4235,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.184017,51.607919,On or near Ballards Lane,E01000317,Barnet 019D,Drugs,Offender given a drugs possession warning
56725ea1c8e5cc6e6a1d725982e3a85e284830bb05cdcc17d388ed182a7b9933,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.15058,51.603737,On or near George Crescent,E01000164,Barnet 022D,Drugs,Offender given a drugs possession warning
0c6f4dbb82e36aa933b8a263f40e7b82a0c2717e5d958025131bc2599b6e9af9,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.155137,51.607459,On or near Supermarket,E01000164,Barnet 022D,Drugs,Status update unavailable
c7c0dadd964dd588be224da8349f562073161d0d5c0ca246bd2c676b68c97d71,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.149831,51.611162,On or near Coverdale Road,E01000165,Barnet 022E,Drugs,Local resolution
58bfac3bc3c637c5740fb83400093279f341aadc951a0b25792948e432b81cdb,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.149831,51.611162,On or near Coverdale Road,E01000165,Barnet 022E,Drugs,Offender given a drugs possession warning
94ddc52e0d4db8f4655ed57ec0be82d7f17d2f264ed7fe1d3d3612a82c1acf4c,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.185486,51.596072,On or near Briarfield Avenue,E01000197,Barnet 023A,Drugs,Court case unable to proceed
9a529a5743dd14b5a83cb428a8cb135a49d9cad1654624197c5975bc17badd35,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.183853,51.59503,On or near Tangle Tree Close,E01000197,Barnet 023A,Drugs,Investigation complete; no suspect identified
0fa63942064d397a9af83979881cf5b73f9dac66b2a199c727454839ccba3ecc,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.245811,51.605747,On or near Dunn Mead,E01000152,Barnet 026C,Drugs,Offender given a drugs possession warning
51226d0804f62d775e7583be6ee3b5641434661842bf3b0f662fad4929a03795,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.245314,51.598411,On or near Further Acre,E01000154,Barnet 026E,Drugs,Offender given a drugs possession warning
f7df80b9c0fd1ecf3b611f1b8dc29d4e45241c5d8718c2aec40fb6f5fc62c1db,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.242662,51.599028,On or near Little Strand,E01000154,Barnet 026E,Drugs,Offender given a drugs possession warning
4c571a85307547ce712240848819bb9c8089c0d7c6b268ef9d5286c341835fdc,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.245314,51.598411,On or near Further Acre,E01000154,Barnet 026E,Drugs,Offender given a drugs possession warning
dc5b7b5da84609baff15d0a858614cbe9988591677c974bd87eef88e9e753048,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.171569,51.606817,On or near Sports/Recreation Area,E01000316,Barnet 027E,Drugs,Offender given a drugs possession warning
5e1bfb09e27331167b9a5de017f77a93af20248b63e53d7eb69cfb262427616a,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.173382,51.604454,On or near Parking Area,E01000316,Barnet 027E,Drugs,Court result unavailable
ac939ffa080d802c9276d06b2da2897c37fe940f133b8e9470ee16fa07687ce6,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.253933,51.592785,On or near Cecil Road,E01000148,Barnet 030B,Drugs,Offender given penalty notice
c704b73e0f138300e716125b4d9f0ad6e9c077a09ffad1798cc8789d901c0303,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.24713,51.596999,On or near Raven Close,E01000155,Barnet 030D,Drugs,Offender given a drugs possession warning
b1e0f5fe9cf7d2546e610b6fb4959f5c8864ce48391da8a02b9c52c41aa17e22,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.241272,51.596894,On or near Police Station,E01033573,Barnet 030F,Drugs,Offender given a drugs possession warning
a7950252530e7cec1337209705e3f1a4f1b2bfeca3fc715851f9415feb84c6ec,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.241272,51.596894,On or near Police Station,E01033573,Barnet 030F,Drugs,Status update unavailable
9892cb9de5d47053b0474a8fd7e6d398f841a05af8d7f1900a3fb4c7b25ddc18,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.241272,51.596894,On or near Police Station,E01033573,Barnet 030F,Drugs,Court result unavailable
